,_id,crawl_time,nick_name,gender,province,city,brief_introduction,birthday,vip_level,tweets_num,follows_num,fans_num
694,3850838395,1583814536,静听嫣语2010,女,其他,null,null,null,未开通,569,56,41
695,7333322924,1583814532,Code4Honor,男,浙江,null,null,1984-08-04,未开通,1346,58,1
696,1847150497,1583814522,实时八卦预测,男,江苏,null,重大事件实时预测、专业命理预测、婚配、地理风水堪舆、企业投资易经顾问、择日。 奇门遁甲、大六壬时实预测。,摩羯座,3级,849,2567,10395
697,2059973403,1583814534,袁志彬博士,男,北京,海淀区,出于农村、求学津门、攻博清华、奋斗科院、访学哈佛、挂职上海、服务西藏。,null,未开通,17426,4710,304432
698,7195134963,1583814533,可爱芭比ye,女,辽宁,null,null,2001-06-15,1级,452,311,22
699,3026210253,1583814529,i给她,女,河南,洛阳,null,1992-07-14,未开通,75,116,24
700,1560239171,1583814521,颜宇丹律师,女,广东,深圳,广东丹柱律师事务所主任律师、创始合伙人、著《婚房保卫战》等书、中国政法大学在职法学博士。,null,1级,10334,496,7022
701,7387056220,1583814533,张觉t总据车_p,女,湖南,null,null,1997-10-15,未开通,7,88,9
702,7200301960,1583814531,今日国土杂志社,男,北京,null,《今日国土》杂志社是经中华人民共和国新闻出版署和科技部批准，由中国国土经济学会主办，国内外公开发行的全彩色月刊。,null,未开通,2868,418,261153
703,5347974581,1583814529,rg如果Sun,男,山西,临汾,null,1992-12-12,未开通,834,123,63
704,6034622510,1583814531,赛迪七成收条,男,福建,null,null,1979-01-02,未开通,71,277,18
705,6049590367,1583814530,局座召忠,男,北京,null,null,1952-05-06,6级,1406,141,12920345
706,6367603068,1583814538,风评媒,女,北京,东城区,让真相离你更近,null,未开通,2677,7,7059
707,7231662401,1583814538,FCYX2018,男,北京,null,唱不完一首歌,1990-03-03,未开通,990,450,2037
708,3043168227,1583814535,沥沥在目J,女,上海,null,🙌 👏,1995-10-02,未开通,322,158,56
709,1064646454,1583814520,安庆市图书馆,男,安徽,安庆,坐落于国家历史文化名城安庆，百年的薪火传承累积了丰富的古籍和地方文献，国家一级图书馆。官方网站：http://www.aqlib.cn/,01-01,未开通,6811,699,4823
710,6493141534,1583814531,W风中扬花,男,其他,null,成熟中年，宅，球迷,null,未开通,29,192,1
711,6410903469,1583814531,政道联盟,男,香港,其他,绿色产业,1988-07-01,1级,11495,177,926
712,6079817508,1583814538,清风胜晨,男,安徽,null,人生只有努力、才有更多收获,null,4级,1705,4860,842
713,7233135392,1583814533,珹琋,女,四川,null,我还是闭关学习吧Ծ‸Ծ,2000-12-17,2级,307,139,57
714,1278867703,1583814533,前丑丑后卯卯,女,北京,海淀区, ,0001-00-00,1级,2352,417,212
715,3806199641,1583814535,呈贡发布,男,云南,null,null,null,未开通,24679,1246,19609
716,3164699561,1583814535,肆虐007,男,山东,潍坊,null,狮子座,未开通,70,140,149
717,7383179829,1583814538,楚蛮腰,女,广东,null,接受来，接受去。 接受开始，接受结束。,null,未开通,48,142,4
718,2726417763,1583814525,宋中清主任律师,男,北京,null,2005年度中国十大律师名人 咨询电话010-64860276 邮箱：1755762401@qq.com 官网m-lawyers.net 专项代理患方维权 著名医疗事故律师,null,7级,7573,9147,181783
719,7291436755,1583814532,今天的减肥之路还艰辛吗,女,海外,null,更优秀 更爱自己,摩羯座,未开通,74,99,7
720,2413547640,1583814525,六安新周报,男,安徽,六安,《六安广播电视报·六安新周报》是六安唯一一份都市生活报，由六安市广播电视台主办，六安广播电视报社承办。,0001-00-00,未开通,39925,966,186050
721,6011126236,1583814537,自贡生态环境,男,四川,null,null,2016-08-29,未开通,4355,54,1192
722,7389964493,1583814539,用户7389964493,女,广东,深圳,追梦人……,1997-08-25,未开通,7,20,1
723,7372675453,1583814533,心灵之家菩提树,女,辽宁,沈阳,学佛留言加私信,1988-02-28,未开通,665,79,19
724,6004858466,1583814537,爱看kkw笑口常开,男,海外,null,新的一年，笑口常开！,1990-02-20,未开通,4584,375,195
725,6424438638,1583814531,秋秋甜糖,女,北京,null,一生灿烂，光辉无限,2000-12-10,未开通,38,127,308
726,5103370314,1583814536,南部公安,男,四川,null,null,1979-01-01,未开通,12469,275,5836
727,6348652514,1583814531,4P2eJYpgk15,男,云南,丽江,"这个人很懒,什么也没写!",1999-09-19,未开通,419,1067,16
728,1782640857,1583814523,新闻今日看,男,河南,null,想看最新闻，关注下我吧！给你们看不一样的世界！,null,未开通,73,23,12
729,2430948224,1583814524,是你茶,女,上海,null,非常爱您@李易峰,1998-05-23,6级,34103,295,15200
730,5369477150,1583814529,小唐同学love,女,重庆,null,只希望我能开心,2003-03-29,未开通,2409,367,206
731,2278680113,1583814524,松果三斤,女,浙江,杭州,爱国，爱家，爱自己,1973-02-16,未开通,1314,473,221
732,5927462700,1583814531,BB别和我说话,女,吉林,白城,好想歇歇玩玩,1910-06-27,未开通,3164,667,98
733,6887047424,1583814531,来自青藏高原的藏羚羊续续,男,四川,null,微博怕是有病，莫名其妙封号,1993-05-17,未开通,5872,850,242
734,5267742174,1583814529,南宋小鱼,女,浙江,null,生命之外还有生命,射手座,1级,2459,274,147
735,2159460817,1583814560,爱向东的不向西,女,北京,东城区,永远缺觉,01-01,未开通,3601,990,289
736,1802910983,1583814558,Misery孤独,男,辽宁,沈阳,将单身进行到底,1993-10-19,2级,4543,229,1326
737,1394055397,1583814558,武辛,男,云南,昆明,一块乐，一块悲，管他三七二十一。,1965-11-13,6级,44338,717,1367
738,1739944182,1583814556,蒋小玲JL,女,其他,null,阳光下灿烂，风雨中奔跑,摩羯座,未开通,833,150,243
739,1849417075,1583814559,我是广平王妃的微博,女,江苏,null,(͏ ˉ ꈊ ˉ)✧˖°   be observed,1996-08-14,未开通,1389,799,489
740,2049160980,1583814562,麦田老张,男,陕西,西安,不会弹吉他的销售不是好程序员,1982-05-28,未开通,4774,376,469
741,1157502503,1583814557,峰林海涛,男,北京,朝阳区,关注微博热点！弘扬正能量！,01-01,3级,3875,1432,118680
742,1807431510,1583814555,直播南京官方版,男,江苏,南京,一个立足于本土，又兼具互联网思维的栏目；一个以平民视角，记录当下正在发生的栏目；一个以责任、良知铸就品质的栏目。热线：84631111。,2003-03-23,6级,24955,419,3197421
743,1525690232,1583814557,苏小姐爱吃青菜,女,北京,海淀区,谁都是造物者的光荣！,天蝎座,未开通,1572,481,227
744,1301460893,1583814557,恐龙特级克塞号,男,北京,海淀区,明白日子糊涂过,1982-02-19,未开通,8602,251,548
745,1778815742,1583814557,桃子源味汽水,女,安徽,null,2019/8/31,1998-08-09,6级,4654,579,11919
746,1765709252,1583814556,想念马德里的太阳,男,海外,澳大利亚,心有猛虎，细嗅蔷薇。,白羊座,6级,26136,1516,924
747,1149388637,1583814558,腐草為螢,女,湖北,武汉,MADAO~ 深度近视，看8清这个世界……lof id: vanillacats || pawoo：vanillacats,0001-00-00,未开通,33522,701,2541
748,1432129401,1583814558,五莲老虎,男,山东,青岛,据说是个好男人——现如今打着灯笼没处找的那种。,0001-00-00,未开通,3632,320,873
749,1178242287,1583814557,阿云感恩过好每一天,女,贵州,贵阳,冷嗖嗖&gt,1987-07-04,6级,123200,638,13517
750,1911603653,1583814559,翘屁嫩媚娃,女,台湾,null,一个被扣了八百粉籍的无辜背锅网友。看我不爱斤斤计较，扣锅扣上瘾了，给你脸了？╭∩╮╭∩╮╭∩╮,1977-10-09,1级,5434,127,1938
751,1678023940,1583814556,viper_x_,男,其他,null,null,0001-00-00,未开通,19,252,85
752,1798653494,1583814559,经视直播官方微博,男,湖北,武汉,《经视直播》是湖北经视2004年12月18号推出的一档大型民生新闻栏目。口号“经视直播就在你身边”。播出时间：每晚18:00至19:20,null,6级,72919,905,2181838
753,2133850935,1583814561,Tinxer,女,海外,法国,hello,01-01,2级,124,432,499
754,1819225291,1583814558,捡牛粪的知青,女,香港,其他,null,双子座,未开通,53,111,98
755,1722724545,1583814557,小炉匠鸣人,男,陕西,西安,null,null,未开通,1791,592,255
756,1739443953,1583814558,小河潺潺一只羊,女,福建,福州,-静水流深,1996-07-19,未开通,1371,513,537
757,1729701400,1583814557,Gorgeous_pink,女,天津,null,不负好时光,1995-08-06,1级,1533,922,355
758,1726847380,1583814557,澳門城市快報史丹利,男,澳门,风顺堂区,null,天秤座,6级,245082,1394,89744
759,1878191595,1583814560,左脚,男,北京,null,2012来了会有两种人留下来，一种人活下来记住逝去的人；一种人逝去了留给存世人回忆，不敢奢望能够登船，唯愿能给多一点的人留下美好的回忆！,null,7级,10089,140,2820
760,1415676655,1583814556,HERMES的小窝,男,天津,null,活着就是幸福,1979-06-30,6级,36592,5844,109531
761,1080996373,1583814555,宁静地孤单,男,广东,广州,循天道，通人性，守本分,null,未开通,2078,990,454
762,5526436610,1583816051,萌点太多了,女,上海,徐汇区,#白宇#片寄凉太#柳乐优弥#黄景瑜#金烔完#SHINee#,1970-01-01,未开通,2032,538,138
763,5528324631,1583816050,种花家的蓝领兔,男,云南,昆明,【求实学社】【反各种独】【支持国产】,1973-03-21,6级,222290,3522,144953
764,1109845441,1583816044,A哥_AVR,男,广东,广州,一头为生活奔波的猪！,null,6级,27570,262,299455
765,5833830519,1583816051,辞辰最爱小橘酱啦,女,江苏,镇江,愿我的少年永远自在如风🍊,双鱼座,4级,7600,2238,10631
766,2208511471,1583816048,财经961,女,福建,福州,专注探索中国财经广播最佳运营模式。&lt,0001-00-00,未开通,22519,209,75333
767,5486033202,1583816050,海润-浩然,男,辽宁,沈阳,我命由我不由天是生是死我自己说了算,双子座,4级,31,44,242
768,1290377605,1583816045,新洲新闻哥,男,湖北,null,关注我就是关注新洲～有事@新洲新闻哥 或联系博主WeiXin：xinzhouya,null,2级,2238,1929,89964
769,1252620313,1583816046,UU青姐,女,北京,海淀区,我是青山上的一簇小草，当春风拂过，我轻轻摇曳、舞蹈，我会微笑着告诉你们，那属于我的蓝色温柔乡的梦是多么美丽！,0001-00-00,6级,40714,2663,3485
770,1494759712,1583816045,月光博客,男,广东,深圳,月光博客是专注于互联网、搜索引擎、社会化网络、软件应用、网络地图等领域的科技博客，地址： www.williamlong.info,null,7级,17536,501,729754
771,2812209690,1583816047,黄石日报,男,湖北,黄石,营销黄石，记录美好。《黄石日报》创刊于1952年，是鄂东南地区最有影响，发行量最大，覆盖面地广的一张党报。,1952-08-15,未开通,10983,206,49774
772,3079043167,1583816047,半山金陵人,男,江苏,南京,null,null,未开通,32350,1447,662
773,6373091382,1583816052,法治叠彩,男,广西,null,null,null,未开通,591,65,32
774,3568000140,1583816049,凌梓耘,女,广东,深圳,null,01-01,未开通,224,220,30
775,1596867671,1583816046,一只走路的小猪,男,安徽,蚌埠,一只80年代正在努力的猪 当我们以为一直努力就会换来成功的时候，被现实打的体无完肤。哎虽说有容身之处。勤奋，实干才是我们80后的标榜。这就是我,巨蟹座,未开通,110,151,25
776,7346509291,1583816053,天台看云,男,浙江,杭州,和光同尘的Akkariin,null,未开通,1444,231,10
777,1885408113,1583816045,业之峰装饰集团,男,北京,null,集团简介：北京业之峰诺华装饰股份有限公司，前身为北京业之峰装饰有限公司，成立于1997年，主要从事住宅及大型公用建筑的设计、施工和建材供应等相关业务。业之峰的分支机构，遍及全国各地：20多家直营分公司、90余家加盟分公司、200余个店面、2000余名设计师和20000余名专业施工人员，构成了中国最大的家装服务网络。企业动态：业之峰售后服务荣获“国家标准五星级认证”业之峰荣获“2012中国家居产业优秀品牌企业”第一名全国客服热线 400-818-2588 全国加盟热线 400-818-9993 全国保修热线400-650-2868,0001-00-00,3级,9938,294,54148
778,3010071653,1583816048,七七陈西,男,江苏,南京,养花草的秘诀:等它开,双子座,4级,2494,774,458
779,2046311451,1583816046,东湖废人,女,湖北,武汉,你为什么不快乐,1998-10-01,未开通,652,216,146
780,5446623281,1583816049,yyzwnrsdhhxx,男,山西,null,幻想隐身,2005-03-05,未开通,1932,202,68
781,2249093842,1583816046,OneGang821,男,广东,深圳,无欲则刚,2000-01-01,1级,3538,73,305
782,1973538943,1583816046,小和尚禅房,男,澳门,null,专注小盘成长及短线提款机,null,5级,1309,2600,167900
783,3423014750,1583816049,左耳朝东看浪,男,陕西,西安,null,2013-01-01,未开通,466,252,196
784,2044263792,1583816046,成都共青团,男,四川,成都,成都共青团是共青团成都市委官方微博，是展现成都共青团特色工作，交流青少年关注热点，引导青少年健康成长的互动平台，欢迎大家前来交流和分享！,01-01,7级,80006,4729,1946431
785,2119740634,1583816571,爱笑的戴宇彤,男,广东,东莞,加油努力你是最棒的,01-01,未开通,3852,205,87
786,1568231617,1583816568,子五海,男,福建,三明,端水佬在全国诸家报刊杂志发表小说、散文、诗歌五百余篇。,null,未开通,229,18,35
787,3468926912,1583816564,逢考必过的汪四岁,女,湖北,宜昌,Wxs的花草世界。,1995-09-30,未开通,328,94,197
788,2194297374,1583816563,建筑WOODY,男,海外,德国,德国XJCC地产,金牛座,5级,1596,339,1233
789,5039990742,1583816564,此时一位小妖路过,男,广东,湛江,天之涯地之角，知交半零落。,1998-05-07,未开通,7695,936,222
790,6585407153,1583816567,像瘾君子般痴迷,女,内蒙古,包头,我想...努力做一个优秀的小康复师,1999-08-18,未开通,830,144,90
791,1765772917,1583816560,青黛半遮面,女,福建,龙岩,null,白羊座,2级,6077,1537,238
792,6582946874,1583816575,最海口融媒,女,海南,海口,null,2019-07-05,5级,1898,176,101421
793,3208506652,1583816572,是張紫宁阿,男,海外,瑞典,介绍一下自己吧。,双鱼座,未开通,17,61,5
794,2253781892,1583816571,雪風kumo,男,上海,长宁区,不要哀求，学会争取，若是如此，终有收获,1997-09-24,未开通,979,205,77
795,2137232311,1583816571,曲霏烟,女,北京,null,欸乃一声山水绿。 岩上无心云相逐。,01-01,未开通,74,4,225
796,1901329763,1583816570,庐陵启程,男,江西,null,世界那么大，带你去看看！,1977-03-21,6级,2139,489,1002510
